device_id,UTC_datetime,UTC_date,UTC_time,datatype,satcount,U_bat_mV,bat_soc_pct,solar_I_mA,hdop,Latitude,Longitude,Altitude_m,speed_km_h,direction_deg,temperature_C,mag_x,mag_y,mag_z,acc_x,acc_y,acc_z,
201324,2023-02-27 04:58:47,2023-02-27,04:58:47,GPS,8,3895,58,0,0.9,-29.439232000000001,-71.312095999999997,0,0,201,26,90,-662,-137,226,166,1078,
201324,2023-02-27 05:06:51,2023-02-27,05:06:51,GPS,8,3889,57,0,0.9,-29.440000999999999,-71.312377999999995,-16,0,205,26,330,-513,-130,193,41,793,
201324,2023-02-27 05:14:52,2023-02-27,05:14:52,GPS,8,3889,57,0,0.9,-29.440253999999999,-71.312576000000007,-7,0,349,26,216,-654,-144,195,-72,880,
201324,2023-02-27 05:22:48,2023-02-27,05:22:48,GPS,7,3889,57,0,1.1,-29.440757999999999,-71.312714000000000,-22,0,77,27,350,-490,-167,95,119,899,
201324,2023-02-27 05:30:59,2023-02-27,05:30:59,GPS,8,3886,56,0,1.0,-29.440968000000002,-71.312973000000000,1,1,249,27,313,-597,-151,165,64,1190,
201324,2023-02-27 05:38:28,2023-02-27,05:38:28,GPS,8,3886,56,0,1.0,-29.441147000000001,-71.313271000000000,3,0,301,27,322,-498,-116,177,217,1119,
201324,2023-02-27 05:46:59,2023-02-27,05:46:59,GPS,8,3886,56,0,1.1,-29.441472999999998,-71.313820000000007,3,1,231,27,181,-659,-122,33,115,878,
201324,2023-02-27 05:54:25,2023-02-27,05:54:25,GPS,8,3883,56,0,1.1,-29.441813000000000,-71.314323000000002,10,0,305,26,240,-654,-146,89,103,980,
201324,2023-02-27 06:02:28,2023-02-27,06:02:28,GPS,8,3880,55,0,1.1,-29.441915999999999,-71.315132000000006,-15,1,163,26,341,-471,-150,76,66,914,
201324,2023-02-27 06:10:28,2023-02-27,06:10:28,GPS,8,3883,56,0,1.1,-29.442450999999998,-71.315369000000004,13,1,27,27,189,-678,-174,46,71,1024,
201324,2023-02-27 06:18:56,2023-02-27,06:18:56,GPS,8,3880,55,0,1.0,-29.441246000000000,-71.315071000000003,6,0,38,25,353,-491,-164,121,1,936,
201324,2023-02-27 06:26:25,2023-02-27,06:26:25,GPS,7,3878,55,0,1.1,-29.441801000000002,-71.315291999999999,35,3,115,25,312,-537,-117,279,95,837,
201324,2023-02-27 06:34:25,2023-02-27,06:34:25,GPS,8,3878,55,0,1.0,-29.442330999999999,-71.314987000000002,27,0,57,26,330,-351,-197,200,59,1029,
201324,2023-02-27 06:42:26,2023-02-27,06:42:26,GPS,8,3878,55,0,1.0,-29.442335000000000,-71.314232000000004,-37,0,104,26,365,-496,-184,151,49,735,
201324,2023-02-27 06:50:25,2023-02-27,06:50:25,GPS,7,3875,54,0,1.0,-29.442945000000002,-71.312019000000006,14,0,55,25,361,-507,-192,83,1,752,
201324,2023-02-27 06:58:27,2023-02-27,06:58:27,GPS,7,3875,54,0,1.0,-29.443501000000001,-71.311676000000006,33,2,147,26,284,-552,-107,149,40,947,
201324,2023-02-27 07:06:26,2023-02-27,07:06:26,GPS,7,3875,54,0,1.0,-29.443982999999999,-71.311179999999993,39,0,138,26,342,-367,-192,181,48,891,
201324,2023-02-27 07:14:27,2023-02-27,07:14:27,GPS,7,3878,55,0,1.0,-29.444573999999999,-71.310738000000001,26,2,173,26,333,-543,-151,152,-32,702,
201324,2023-02-27 07:22:26,2023-02-27,07:22:26,GPS,7,3875,54,0,1.0,-29.445195999999999,-71.310585000000003,26,1,115,27,274,-621,-134,211,136,1131,
201324,2023-02-27 07:30:28,2023-02-27,07:30:28,GPS,6,3875,54,0,1.5,-29.445702000000001,-71.310394000000002,36,0,187,27,306,-602,-142,121,61,992,
201324,2023-02-27 07:38:26,2023-02-27,07:38:26,GPS,7,3875,54,0,1.0,-29.445437999999999,-71.311194999999998,-17,18,305,26,299,-563,-102,125,-101,418,
201324,2023-02-27 07:46:29,2023-02-27,07:46:29,GPS,8,3872,54,0,0.8,-29.445246000000001,-71.311599999999999,32,0,155,26,345,-527,-153,135,23,714,
201324,2023-02-27 07:54:27,2023-02-27,07:54:27,GPS,6,3872,54,0,1.2,-29.445715000000000,-71.311492999999999,-33,0,40,26,326,-590,-179,82,28,830,
201324,2023-02-27 08:02:59,2023-02-27,08:02:59,GPS,8,3872,54,0,2.0,-29.445623000000001,-71.311569000000006,-14,1,340,27,324,-560,-132,149,14,858,
201324,2023-02-27 08:10:26,2023-02-27,08:10:26,GPS,8,3869,53,0,1.8,-29.445992000000000,-71.311263999999994,0,0,175,26,338,-413,-151,145,141,1200,
201324,2023-02-27 08:18:26,2023-02-27,08:18:26,GPS,8,3866,53,0,1.6,-29.446328999999999,-71.310951000000003,2,2,137,26,262,-601,-110,159,14,895,
201324,2023-02-27 08:26:25,2023-02-27,08:26:25,GPS,8,3869,53,0,1.4,-29.446722000000001,-71.310516000000007,-15,1,248,26,174,-652,-126,204,-6,903,
201324,2023-02-27 08:34:25,2023-02-27,08:34:25,GPS,8,3866,53,0,1.3,-29.445784000000000,-71.311165000000003,10,0,221,25,320,-588,-148,97,2,950,
201324,2023-02-27 08:42:25,2023-02-27,08:42:25,GPS,8,3866,53,0,1.2,-29.446055999999999,-71.310890000000001,-10,1,171,25,355,-506,-161,176,47,1057,
201324,2023-02-27 08:50:25,2023-02-27,08:50:25,GPS,7,3863,52,0,1.1,-29.446335000000001,-71.310799000000003,-5,1,13,25,334,-576,-158,90,121,1025,
201324,2023-02-27 08:58:25,2023-02-27,08:58:25,GPS,6,3863,52,0,1.2,-29.446439999999999,-71.310524000000001,15,1,58,26,375,-459,-195,289,107,1053,
201324,2023-02-27 09:06:27,2023-02-27,09:06:27,GPS,7,3863,52,0,1.0,-29.446650999999999,-71.310271999999998,-26,0,59,26,341,-388,-160,295,157,1235,
201324,2023-02-27 09:14:26,2023-02-27,09:14:26,GPS,7,3863,52,0,1.0,-29.446642000000001,-71.310005000000004,-15,0,137,26,292,-634,-171,109,23,866,
201324,2023-02-27 09:22:26,2023-02-27,09:22:26,GPS,7,3861,52,0,0.9,-29.446831000000000,-71.310364000000007,-11,0,54,26,196,-678,-153,94,73,1064,
201324,2023-02-27 09:30:32,2023-02-27,09:30:32,GPS,8,3861,52,0,0.8,-29.447018000000000,-71.310706999999994,-139,0,218,26,306,-577,-132,232,75,892,
201324,2023-02-27 09:38:44,2023-02-27,09:38:44,GPS,10,3855,51,0,0.8,-29.446460999999999,-71.310912999999999,46,0,1,27,285,-612,-125,194,72,1188,
201324,2023-02-27 09:46:27,2023-02-27,09:46:27,GPS,11,3849,50,0,0.7,-29.445204000000000,-71.313354000000004,60,0,242,24,225,-636,-126,179,84,1085,
201324,2023-02-27 09:54:25,2023-02-27,09:54:25,GPS,10,3846,49,0,0.8,-29.448727000000002,-71.317397999999997,35,33,199,21,-25,-586,-95,276,-65,627,
201324,2023-02-27 10:06:34,2023-02-27,10:06:34,GPS,8,3841,47,0,1.0,-29.460072000000000,-71.310753000000005,126,0,333,23,387,-517,-291,239,-527,833,
201324,2023-02-27 10:18:40,2023-02-27,10:18:40,GPS,10,3844,48,0,0.9,-29.460422999999999,-71.311171999999999,6,0,52,24,299,-637,-212,150,-458,889,
201324,2023-02-27 10:30:38,2023-02-27,10:30:38,GPS,8,3844,48,0,1.0,-29.460253000000002,-71.310965999999993,-49,0,269,23,378,-516,-295,131,-583,835,
201324,2023-02-27 10:42:29,2023-02-27,10:42:29,GPS,9,3841,47,0,1.0,-29.461727000000000,-71.309830000000005,56,0,54,23,270,-653,-192,221,-521,838,
201324,2023-02-27 10:55:14,2023-02-27,10:55:14,GPS,9,3844,48,0,0.9,-29.461182000000001,-71.309821999999997,-17,0,189,24,184,-659,-120,303,-365,862,
201324,2023-02-27 11:06:29,2023-02-27,11:06:29,GPS,8,3838,47,0,1.0,-29.460357999999999,-71.310333000000000,117,0,40,24,314,-621,-210,118,-406,916,
201324,2023-02-27 11:18:59,2023-02-27,11:18:59,GPS,10,3841,47,0,0.8,-29.462751000000001,-71.311470000000000,0,1,19,23,327,-339,-203,276,-231,577,
201324,2023-02-27 11:30:27,2023-02-27,11:30:27,GPS,9,3838,47,0,1.0,-29.461714000000001,-71.309455999999997,-5,0,255,25,246,-667,-168,158,-416,904,
201324,2023-02-27 11:42:27,2023-02-27,11:42:27,GPS,8,3838,47,0,1.3,-29.460128999999998,-71.311278999999999,-44,0,356,23,308,-629,-221,166,-501,856,
201324,2023-02-27 11:54:29,2023-02-27,11:54:29,GPS,8,3838,47,0,1.0,-29.462498000000000,-71.310951000000003,0,0,117,23,382,-485,-228,363,-347,875,
201324,2023-02-27 12:06:37,2023-02-27,12:06:37,GPS,6,3838,47,0,1.7,-29.460283000000000,-71.311104000000000,-6,1,167,25,300,-627,-191,182,-355,929,
201324,2023-02-27 12:18:37,2023-02-27,12:18:37,GPS,6,3841,47,0,1.7,-29.461621999999998,-71.309546999999995,-2,1,6,27,102,-643,-97,173,-327,944,
201324,2023-02-27 12:30:37,2023-02-27,12:30:37,GPS,6,3844,48,0,1.6,-29.460184000000002,-71.312423999999993,-43,1,32,25,277,-597,-120,226,25,726,
201324,2023-02-27 12:42:26,2023-02-27,12:42:26,GPS,6,3838,47,0,1.4,-29.460072000000000,-71.310623000000007,53,0,10,25,349,-557,-189,-384,26,769,
201324,2023-02-27 12:54:44,2023-02-27,12:54:44,GPS,10,3838,47,0,1.0,-29.460481999999999,-71.311133999999996,6,0,174,26,332,-586,-196,242,-284,948,
201324,2023-02-27 13:06:27,2023-02-27,13:06:27,GPS,9,3841,47,1,1.0,-29.460937999999999,-71.310744999999997,89,19,308,25,277,-566,-97,348,397,632,
201324,2023-02-27 13:18:25,2023-02-27,13:18:25,GPS,9,3838,47,0,1.0,-29.461237000000001,-71.311049999999994,47,52,173,24,-107,-448,-148,96,-117,382,
201324,2023-02-27 13:30:29,2023-02-27,13:30:29,GPS,9,3838,47,0,0.9,-29.460463000000001,-71.311004999999994,46,1,55,25,348,-591,-201,238,-340,927,
201324,2023-02-27 13:42:29,2023-02-27,13:42:29,GPS,8,3841,47,0,0.9,-29.460169000000000,-71.310783000000001,7,1,15,27,323,-615,-177,276,-266,939,
201324,2023-02-27 13:54:44,2023-02-27,13:54:44,GPS,9,3841,47,0,1.2,-29.461566999999999,-71.310760000000002,77,22,348,28,363,-462,-173,347,-77,343,
201324,2023-02-27 14:06:32,2023-02-27,14:06:32,GPS,8,3844,48,0,1.0,-29.459779999999999,-71.311179999999993,58,1,41,27,157,-646,-105,238,-474,861,
201324,2023-02-27 14:18:29,2023-02-27,14:18:29,GPS,8,3844,48,2,0.9,-29.460118999999999,-71.311515999999997,105,0,31,27,296,-656,-196,166,-379,923,
201324,2023-02-27 14:30:30,2023-02-27,14:30:30,GPS,7,3849,50,1,1.0,-29.459952999999999,-71.311874000000003,112,0,355,29,92,-639,-110,237,-273,951,
201324,2023-02-27 14:42:44,2023-02-27,14:42:44,GPS,8,3852,50,1,1.2,-29.459990000000001,-71.311133999999996,-5,0,19,31,191,-667,-135,215,-342,930,
201324,2023-02-27 14:54:29,2023-02-27,14:54:29,GPS,7,3852,50,2,1.7,-29.459496999999999,-71.311736999999994,14,1,111,29,352,-612,-257,112,-360,940,
201324,2023-02-27 15:06:27,2023-02-27,15:06:27,GPS,7,3855,51,1,1.7,-29.460812000000001,-71.310631000000001,42,0,234,29,231,-627,-112,434,-273,880,
201324,2023-02-27 15:18:35,2023-02-27,15:18:35,GPS,9,3858,51,0,0.9,-29.460289000000000,-71.311211000000000,16,1,93,33,214,-694,-163,112,-52,1001,
201324,2023-02-27 15:30:44,2023-02-27,15:30:44,GPS,9,3863,52,0,0.9,-29.460118999999999,-71.311278999999999,7,0,76,35,217,-692,-161,192,-51,1004,
201324,2023-02-27 15:42:30,2023-02-27,15:42:30,GPS,9,3866,53,0,1.0,-29.459948000000001,-71.312186999999994,50,0,61,37,266,-641,-140,432,-62,930,
201324,2023-02-27 15:54:29,2023-02-27,15:54:29,GPS,8,3866,53,0,1.3,-29.460224000000000,-71.311881999999997,5,0,80,38,265,-652,-151,373,-142,937,
201324,2023-02-27 16:06:45,2023-02-27,16:06:45,GPS,6,3869,53,0,1.5,-29.460379000000000,-71.311027999999993,-5,0,26,36,49,-305,-136,123,-274,966,
201324,2023-02-27 16:18:54,2023-02-27,16:18:54,GPS,6,3866,53,2,1.5,-29.460421000000000,-71.311065999999997,-17,2,319,38,312,-685,-211,190,-442,891,
201324,2023-02-27 16:30:44,2023-02-27,16:30:44,GPS,8,3872,54,0,1.1,-29.460363000000001,-71.311072999999993,-10,0,14,40,139,-700,-160,-11,-374,939,
201324,2023-02-27 16:42:43,2023-02-27,16:42:43,GPS,7,3872,54,0,1.3,-29.462337000000002,-71.311035000000004,-3,0,142,36,430,-531,-278,287,-406,883,
201324,2023-02-27 16:54:37,2023-02-27,16:54:37,GPS,7,3866,53,1,1.0,-29.460947000000001,-71.309723000000005,-7,0,92,35,120,-652,-95,161,-527,862,
201324,2023-02-27 17:06:32,2023-02-27,17:06:32,GPS,6,3869,53,2,1.6,-29.462738000000002,-71.311119000000005,-4,0,60,35,256,-694,-197,173,-445,894,
201324,2023-02-27 17:18:44,2023-02-27,17:18:44,GPS,7,3872,54,2,1.2,-29.462572000000002,-71.310874999999996,-15,0,146,33,251,-660,-175,226,-420,902,
201324,2023-02-27 17:30:45,2023-02-27,17:30:45,GPS,5,3866,53,2,1.3,-29.462209999999999,-71.310501000000002,58,1,249,31,355,-627,-241,159,-344,941,
201324,2023-02-27 17:42:45,2023-02-27,17:42:45,GPS,6,3866,53,1,1.2,-29.460135000000001,-71.310699000000000,110,0,182,29,360,-604,-248,292,-479,852,
201324,2023-02-27 17:54:37,2023-02-27,17:54:37,GPS,6,3875,54,3,1.3,-29.460326999999999,-71.310744999999997,75,1,194,36,351,-597,-183,130,14,994,
201324,2023-02-27 18:06:37,2023-02-27,18:06:37,GPS,5,3886,56,2,1.5,-29.460239000000001,-71.310828999999998,47,0,236,38,370,-569,-177,278,36,975,
201324,2023-02-27 18:18:27,2023-02-27,18:18:27,GPS,6,3886,56,0,1.2,-29.460241000000000,-71.310837000000006,32,0,211,34,385,-583,-211,16,-77,1005,
201324,2023-02-27 18:30:51,2023-02-27,18:30:51,GPS,5,3889,57,0,1.6,-29.460688000000001,-71.311797999999996,95,0,346,39,406,-552,-222,237,-105,992,
201324,2023-02-27 18:38:38,2023-02-27,18:38:38,GPS,5,3892,57,0,1.5,-29.461039000000000,-71.312179999999998,159,0,255,39,395,-572,-212,160,-124,986,
201324,2023-02-27 18:46:45,2023-02-27,18:46:45,GPS,6,3889,57,0,1.0,-29.460395999999999,-71.311088999999996,-3,0,9,38,388,-575,-221,227,-115,984,
201324,2023-02-27 18:54:37,2023-02-27,18:54:37,GPS,5,3886,56,0,1.2,-29.460484999999998,-71.311165000000003,-3,0,6,38,387,-567,-205,229,-107,985,
201324,2023-02-27 19:02:28,2023-02-27,19:02:28,GPS,6,3886,56,0,1.1,-29.459887999999999,-71.311149999999998,-11,0,165,38,345,-686,-291,-144,-404,906,
201324,2023-02-27 19:10:30,2023-02-27,19:10:30,GPS,6,3889,57,1,1.1,-29.461369000000001,-71.312095999999997,-47,0,231,39,325,-644,-183,256,-67,986,
201324,2023-02-27 19:18:37,2023-02-27,19:18:37,GPS,5,3889,57,1,1.2,-29.460314000000000,-71.311027999999993,-6,1,122,39,332,-646,-180,235,-70,988,
201324,2023-02-27 19:26:35,2023-02-27,19:26:35,GPS,5,3889,57,1,1.3,-29.459999000000000,-71.311133999999996,-38,0,226,37,237,-689,-173,180,-420,902,
201324,2023-02-27 19:34:59,2023-02-27,19:34:59,GPS,10,3883,56,1,1.0,-29.460135000000001,-71.311179999999993,-33,0,129,34,305,-681,-212,193,-442,864,
201324,2023-02-27 19:42:26,2023-02-27,19:42:26,GPS,9,3878,55,1,0.9,-29.461607000000001,-71.309196000000000,25,0,62,29,141,-656,-116,262,-367,909,
201324,2023-02-27 19:50:25,2023-02-27,19:50:25,GPS,8,3875,54,1,0.9,-29.462660000000000,-71.311722000000003,-47,1,291,26,185,-645,-123,302,-324,915,
201324,2023-02-27 19:58:24,2023-02-27,19:58:24,GPS,10,3875,54,0,0.8,-29.462734000000001,-71.311751999999998,-47,0,47,28,197,-646,-129,309,-291,924,
201324,2023-02-27 20:06:27,2023-02-27,20:06:27,GPS,7,3878,55,0,1.5,-29.460405000000002,-71.310867000000002,-19,0,287,28,162,-262,-169,155,-467,896,
201324,2023-02-27 20:14:24,2023-02-27,20:14:24,GPS,7,3880,55,1,1.4,-29.460394000000001,-71.310867000000002,22,0,320,30,282,-688,-235,81,-576,830,
201324,2023-02-27 20:22:26,2023-02-27,20:22:26,GPS,7,3883,56,1,1.3,-29.460363000000001,-71.311072999999993,-13,0,314,29,192,-662,-140,218,-398,907,
201324,2023-02-27 20:30:25,2023-02-27,20:30:25,GPS,5,3883,56,2,1.4,-29.460480000000000,-71.310447999999994,-5,35,86,30,-31,-295,-251,419,267,972,
201324,2023-02-27 20:38:29,2023-02-27,20:38:29,GPS,4,3883,56,1,1.8,-29.461765000000000,-71.309524999999994,-19,0,121,28,145,-668,-129,94,-398,922,
201324,2023-02-27 20:46:28,2023-02-27,20:46:28,GPS,5,3883,56,0,1.3,-29.461687000000001,-71.309700000000007,-10,0,303,29,234,-667,-165,167,-348,937,
201324,2023-02-27 20:54:28,2023-02-27,20:54:28,GPS,5,3883,56,0,1.2,-29.461663999999999,-71.309555000000003,-14,1,324,29,146,-663,-138,153,-343,937,
201324,2023-02-27 21:02:25,2023-02-27,21:02:25,GPS,5,3883,56,4,1.2,-29.460629000000001,-71.311363000000000,-18,1,283,27,172,-656,-120,211,-536,835,
201324,2023-02-27 21:10:24,2023-02-27,21:10:24,GPS,5,3880,55,2,1.2,-29.461400999999999,-71.309524999999994,-6,26,137,26,313,-662,-238,335,397,1410,
201324,2023-02-27 21:18:26,2023-02-27,21:18:26,GPS,4,3883,56,0,1.4,-29.461634000000000,-71.309737999999996,-15,0,273,28,-51,-530,-141,132,16,994,
201324,2023-02-27 21:26:45,2023-02-27,21:26:45,GPS,7,3883,56,0,1.5,-29.461628000000001,-71.309555000000003,-9,0,197,30,-47,-563,-137,74,-45,1001,
201324,2023-02-27 21:34:25,2023-02-27,21:34:25,GPS,9,3883,56,0,1.0,-29.463079000000000,-71.311226000000005,-11,0,5,28,35,-599,-95,181,-296,949,
201324,2023-02-27 21:42:26,2023-02-27,21:42:26,GPS,8,3855,51,2,1.2,-29.462316999999999,-71.310576999999995,-15,11,233,27,-39,-511,-108,408,410,830,
201324,2023-02-27 21:54:30,2023-02-27,21:54:30,GPS,4,3849,50,0,1.9,-29.461604999999999,-71.309562999999997,-26,0,242,27,7,-348,-88,249,-464,862,
201324,2023-02-27 22:06:33,2023-02-27,22:06:33,GPS,4,3849,50,0,2.0,-29.462482000000001,-71.310637999999997,-28,0,255,28,322,-616,-196,254,-307,935,
201324,2023-02-27 22:18:44,2023-02-27,22:18:44,GPS,6,3852,50,0,1.3,-29.463045000000001,-71.311217999999997,20,0,49,28,51,-600,-89,216,-275,956,
201324,2023-02-27 22:30:33,2023-02-27,22:30:33,GPS,6,3849,50,0,1.4,-29.462316999999999,-71.309875000000005,11,0,213,27,406,-496,-309,248,-506,848,
201324,2023-02-27 22:42:36,2023-02-27,22:42:36,GPS,6,3849,50,0,1.4,-29.461663999999999,-71.309562999999997,28,0,53,27,87,-626,-97,208,-332,936,
201324,2023-02-27 22:54:59,2023-02-27,22:54:59,GPS,5,3846,49,0,1.3,-29.461607000000001,-71.309417999999994,-15,0,214,27,257,-652,-166,282,-454,861,
201324,2023-02-27 23:06:26,2023-02-27,23:06:26,GPS,5,3844,48,0,1.3,-29.460756000000000,-71.310753000000005,-14,28,275,24,187,-560,-52,621,279,1385,
201324,2023-02-27 23:18:31,2023-02-27,23:18:31,GPS,5,3838,47,0,1.2,-29.462429000000000,-71.311088999999996,-27,0,155,24,161,-636,-101,262,-414,884,
201324,2023-02-27 23:30:59,2023-02-27,23:30:59,GPS,5,3835,46,0,1.1,-29.443383999999998,-71.333777999999995,2,46,312,21,242,-598,-94,204,-50,333,
201324,2023-02-27 23:42:24,2023-02-27,23:42:24,GPS,6,3829,44,0,1.0,-29.378140999999999,-71.388496000000004,-18,48,325,21,289,-637,-172,92,-49,692,
201324,2023-02-27 23:54:24,2023-02-27,23:54:24,GPS,6,3829,44,0,0.9,-29.306087000000002,-71.440712000000005,-22,57,343,21,334,-539,-160,578,112,1363,
201324,2023-02-28 00:07:48,2023-02-28,00:07:48,GPS,6,3829,44,0,2.1,-29.242190999999998,-71.520340000000004,1,50,328,22,299,-587,-148,278,-100,673,
201324,2023-02-28 00:18:27,2023-02-28,00:18:27,GPS,6,3829,44,0,1.9,-29.238440000000001,-71.523696999999999,-19,4,213,25,-96,-438,-172,244,113,973,
201324,2023-02-28 00:30:25,2023-02-28,00:30:25,GPS,7,3835,46,0,1.6,-29.238543000000000,-71.523705000000007,-4,0,155,27,346,-437,-172,313,112,955,
201324,2023-02-28 00:42:36,2023-02-28,00:42:36,GPS,6,3838,47,0,1.7,-29.238745000000002,-71.523894999999996,-2,0,206,29,280,-613,-144,275,-5,979,
201324,2023-02-28 00:54:35,2023-02-28,00:54:35,GPS,5,3838,47,0,1.6,-29.238690999999999,-71.523894999999996,3,0,357,29,220,-655,-153,328,-389,890,
201324,2023-02-28 01:06:37,2023-02-28,01:06:37,GPS,5,3835,46,0,1.5,-29.238772999999998,-71.523910999999998,14,0,193,28,9,-568,-93,176,-321,945,
201324,2023-02-28 01:18:35,2023-02-28,01:18:35,GPS,5,3835,46,0,1.4,-29.238742999999999,-71.523894999999996,6,0,147,28,18,-572,-93,223,-322,938,
201324,2023-02-28 01:30:35,2023-02-28,01:30:35,GPS,5,3835,46,0,1.4,-29.238750000000000,-71.523903000000004,-2,0,1,29,-67,-507,-143,212,31,982,
201324,2023-02-28 01:42:35,2023-02-28,01:42:35,GPS,4,3835,46,0,1.7,-29.238869000000001,-71.524001999999996,-9,0,213,29,-61,-513,-134,222,-34,986,
